"Movie Title","Review Title","Reviewer","Review","Date","Ratings","...7","prod_name","title","reviewer","review","date","ratings","type_of_movies"
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","cate should be nominated for an oscar its that good","johndesando","during the first minute of this film cate blanchett shows what an extraordinary actress she is her character star conductor lydia tr is waiting to go onstage there is no dialogue only body language but even without words blanchett shows what tr thinks and feelsblanchetts remarkable performance is a large part of what makes this a good movie but theres more the very clever script gives us a lot to chew on afterards tr is a woman in the mendominated world of classical music shes not warm empathic or even very sympathetic in fact she has many characteristics that are usually associated with men shes vain selfish and manipulative and thats what gets her in trouble at the start of the film she seems to be one of the most admired women in the world she is extremely famous and successful at the end everything has fallen apartthe film doesnt judge it leaves it up to the viewer to decide if lydia tr is a victim or a culprit or maybe both at the same time the viewer gets a lot of information to make up his or her mind director todd field gives us the story elements slowly bit by bit take the scene where lydia tr gives a stern speech to a young girl who bullies her daughter it shows that she is used to getting everyone in line according to her wishes thats useful information to interpret things later on in the movietr is very much a modern movie it has things to say about gender about power about social media about being woke but at the same time its a very oldfashioned movie it takes its time there are long scenes and long takes theres nothing modern in the way it is filmed and thats a good thing",2023-11-06,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","blanchett is phenomenal but a film i appreciate more than enjoy","ryanpersaud","i love cate blanchett she is one of the finest female actresses i know of in this time and she honestly does try to portray a character with all the talent she has available as a superb actress butthe bad the acting is a gimmick its overacting what cate blanchett does i hate that but perhaps some others wont mind this at allmore bad there is more troubling with this movie the biggest let down of this movie is that it is void of any true dramait is one heck of a bore to watch anyone expecting anything extraordinary emotional to happen forget about itlong in the tooth tedious boringeven the technical details of this movie the photography are painstakingly slow and uneventfuli get it i get it this is suppose to be a subtle character portrait but only artsy fartsy professional reviewers and film boffins are into this sort of boring stuffnominated for an oscar for the most pretentious and boring movie of ",2022-10-22,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","how can a first hour seem like a year","levybob","near perfection from blanchett its a steamy slow burn with a massive payoff even at  minutes cate blanchetts range of emotions exhibited through her acting is superb the closeup orchestra rehearsal scenes are extraordinarily insightful for those who maybe have never been a part of a performing ensemblesynopsistr stylized in all caps is a  psychological drama film written and directed by todd field and starring cate blanchett blanchett plays lydia tr a renowned celebrity conductor who is embroiled in a careerending scandal over accusations of serial sexual harassment and abuse",2023-03-04,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","tar","mossgrymk","it is not surprising that this film is tanking at the box office since it is much too long and slow paced for the average movie goers attention span indeed parts of it like the agonizingly protracted opening scene where a new yorker magazine music critic interviews the title character about her classical music esthetics seem designed by writerdirector tod field as a boredom experiment wherein if you can survive it without running and screaming into the night out of sheer and utter ennui then you are worthy to see the rest of his masterpiecething is though that a lot of this film does approach if not encroach upon masterpiece territory certain scenes like lydia tars bleak staten island homecoming where she summons the spirit of her mentor leonard bernstein in an effort to recapture the humanistic values she has lost are genuinely heartbreaking and the sequences that deal with lydias manipulation of her acolytes are difficult to watch as we see how artistic power feels even more corruptible somehow than the political kind perhaps because it is a profanation of a purer spaceand i think we can all agree that cate blanchett is one helluva fine actor as are nina hoss noemie merlant and sophie kauer who play various of her entouragevictimsbottom line for all its faults i have a sneaking suspicion that in twenty years theyll be watching this and not the fabelmans give it a b plus",2022-10-25,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","all hail queen blanchett","evanstondad","initially i was put off by trits cryptic drab and sluggish until i realized what the filmmakers were actually accomplishing no spoilers in this review but to enjoy the film you have to know certain things yes cate blanchett is fantastic and rightfully deserves the accolades the film is the slowest of slow burns the film does not hold your hand the films narrative cuts out key elements of scenes that other filmmakers would have highlighted this was the sticking point for meit didnt dawn on me until halfway through the film what was happening if you know this going in i believe youll have a better experience with the film the film purposefully doesnt show you the important elements of scenes or relationships between characters you have to figure that out yourself just like putting together the puzzle of who lydia tr actually is heres a quick nonrelated examplebill stared at the smoke in the frying panbill rubbed his nose five times and took a call from ernest while sipping coffee at station if those two sentences above were in a book it would be leaving out major plot points that other authors would have filled in first there was a fire in bills kitchen he called the fire department he had to evacuate so the fire may have been bad and who is ernest if we have not been introduced to that character before why is bill rubbing his nose so much is it a tick or ocd or nervous habitthats what tr is like it presents to you all the items between the lines and lets you solve for x for yourself once i understood that that was the dominant cinematic approach in this film it became immensely more enjoyableand challenging very much worth your time if you put in the effort",2023-02-27,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","its absolutely brilliant once you know how the film works","daviteo","tr is a dense film thick with dialogue and emotional power its also a bit tricky to get in to and might be a bit much for the casual viewer thats a shame though as its great lydia tr cate blanchett is a renowned concert conductor an opening montage leads us into a live interview with the new yorker introducing her achievements to date lets just say its a stellar cv right from the off tr is a force confident and assertive but there are hints of the smallest of cracks people will often misunderstand the role of a conductor reducing it to something almost needless director and writer todd field knows this and lets that opening interview roll as a device it not only introduces us to tr but the world of classical orchestration and her interpretation of it like i said dense at the top of her game theres plenty of admirers both publicly and professionally like elliot kaplan mark strong with a fantastic wig whos told theres no glory for a robot do your own thing or a room full of nervous students at juilliard who also feel the wrath of trs uncompromising views shes putting a lot of herself out there is she as certain of herself as she appears though and when everything appears so perfect and controlled what arent we seeing those potential cracks show themselves through francesca nomie merlant shes the assistant seemingly subordinate shes clearly privy to some weakness could be the weakness or quite the opposite trs partner sharon nina hoss too she has a fragility and brings out a tenderness in tr but theres something else its clear that tr intends on retaining her position status power ruthlessly if required these personal moments though really help the flow of this film although slightly bleak theyre a breath of fresh air in trs austere world its a beautiful world though rooms vast with modernist lines and understated grandeur i find myself lost in these spaces as tr too begins to ebb i can imagine that classical music students might lap the opening acts up it feels important is it though or is it an impenetrable pretentious three hour indulgence id say its neither its a slow burning drama that doesnt so much as unfold as gently slides into a darkness as trs facade crumbles accelerated by the arrival olga sophie kauer a no nonsense russian cellist brought in to help a live performance recording of mahlers symphony no but is anything but a stabilising presence it demands your attention blanchett is incredible its an explosive performance utterly captivating a singular pivotal presence its not a democracy she needs to be too at not far off  hours its an intense experience be prepared to be patient but you will be rewarded",2022-10-20,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","the right note  for a specific audience","ferguson","everybody writing about this mock biopic focuses on cate blanchetts knockitoutofthepark performance but when compared to fields little children  tr lacks the storytelling and editing skills which make the earlier film a masterpiece of human relations whereas the latter is an interesting character study that somehow collapses under its own weighttheres a strong establishing scene showing tr demolishing an aspiring musicians conceited views on bach yet one has to wait for a long time for a followup showing the main characters boundary issues the central topic emerges rather quickly abuse of power but there are diversions which support character development yet drag on the narrative which is probably why many reviews here find the film frustratingbeing an exberliner i like the fact that the city is being used as a real location as opposed to the usual tourist  cold war hot spots and the philharmonics rehearsal scenes are very well done but they dont really push the story forward and could have easily been wound down a bitnina hoss as trs partner is a brilliant counterpoint because she keeps a good deal of her thoughts to herself until she doesnt so more focus on their relationship would have helped the story hoss would deserve a supporting actress academy award nod if only she had more screen timethe initial scene of conflict eventually loops back into focus and field could have used this to explore societal misjudgment as he did in little children  but he doesnt which makes tr rather distant and cold field expects viewers to interpret a lot on their own which is bold and demanding but with this approach it is crucial to keep focus on an underlying message otherwise it gets lostin conclusion tr has all the ingredients for a masterpiece  interesting characters great performances nice camerawork  but weak storytelling ultimately reduces the films potential",2023-02-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","powerful stuff blanchett is incredible","garethcrook","how much you enjoy tar will depend largely on how you feel about a film that begins with the credits theres good reason for it everything in tar is considered down to the smallest detail but if you cant get on board with that kind of self indulgence then you are in for a long two and a half hoursone of the reasons for beginning with the credits may be that we are about witness a career in reverse an opening interview lets us know that lydia tar is at the top of her profession a conductor with a dream resume and an egot who is about to complete her masterpiece symphony recording over the next couple of hours we see her slipping down the mountain as past deeds and the way she treats people in general come back to take a bite out of her perfect lifethe film solely follows kate blanchetts tar for the entire runtime we see all events from her perspective and she is in every scene blanchett put its an astounding performance indeed it is hard to imagine many if any other actors who could have been up to the task that the whole show rests on such a powerful but subtle turn is tars greatest strength but also its only real weakness its a nuanced performance that fits perfectly but added to the characters flawed nature it can at times leave proceedings feeling cold and hard to connect with emotionally like its titular character tar is a film of craftmanship and intellect not emotion although the themes of hierarchy dynamics and abuse are powerfulif you can get on board with the full force filmaking style then you will find tar a breathtaking wonder of a movie with something to think about in every scene and something to ponder long after the second lot of credits roll successful recordings out of  symphonies",2022-12-04,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","great performances weak storytelling","radua","i watched tr over the course of a few hours frequently pausing the film and watching something else then coming back to it or taking a nap i dont think calling this movie boring is that controversial the first  minutes of the film are deliberately difficult an excruciatingly long interview opens the film and its follow quickly by a dinner conversation that goes on for way too longto say tr did not need to be  hrs and  minutes long would be beating a dead horse of course it didnt need to be it is beause it reflects the sort of pretentious grandiose person lydia tr is tr at its core is a character study and a parable about modern times a film about cancel culture and the accountability of cultural iconscate blanchett truly disappears into this role and delivers a powerhouse performance here its hard not to sound like a broken record but she really becomes lydia theres an amazing physicality to her performance along with her incredible affectations and ability to portray tr consistently even whilst speaking different languagesi also found the films sometimes meandering pace to be compelling as it gave us a chance to get to know people without necessarily figuring out where they all fit in trs life it really made the film feel like a slice of life where the story has a lot of context before the movie begins and will go on after naturally given the endingits also a very well made film the cinematography and sound design thankfully are impeccable you really get sucked into whatever room youre in and theres an overbearing sense of atmosphere a coldness associated with the refined world of classical musicyet this is also a movie id probably never watch again it does a lot quite well but is too simple a plot to waste so much time most of the other umnon tr characters are pretty paper thin and we dont really have any particular subplots or complex relationship dynamics as the movie lurches towards its end i felt like it implies a strong emotional connection to whats happening but it never really made itthis is a story that couldve been told in a very conventional straightforward way but its smarter than that it takes a pretty nuanced and difficulttodiscuss subject and tackles it head on but in a way that feels as if its an aspect of the characters life and not the whole thing tr like many oscar bait films has a lot to appreciate but i genuinely dont believe its the sort of film many people will honestly remember and appreciate years down the road",2023-02-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","tar de force","danchilton","director todd field is undeniably up to something different with his new film tar though what it is hes actually up to what his goal is i couldnt say one thing for sure its strange very and another thing for sure it dont workproofthe first seven minutes are dedicated to scrolling the films credits no not credits for kate blanchette and the rest of the cast im talking about key grip best boy stunt man  the stuff you normally see at a films conclusion if you stick around for the creditsthe films next fifteen minutes feature a one on one interview between the films protagonist ms tar blanchette and new yorker columnist adam gopnik playing himself the two are seated on an auditoriums stage the audience silent ms blanchette  tar fiercely intense as the philharmonic conductor describes her craft this goes on far longer than you expect and in my opinion far longer than necessarythe next segment is a lunch or dinner at which ms tar and an associate who is he i dont know but i should discuss the politics and interpersonal relationships going on in ms tars orchestra the berlin philharmonic the viewer is a fly on the wall to this gossip we have to listen closely because much is mumbled but never mind the people gossiped about are people we dont know yet and so we  as in i  tune out perhaps a mistake but i could not help it there are innuendoes aplenty here we learn that ms tar is a lesbian and the man sitting across from her might be or might once have been attracted to menhere at about the thirty to forty minute mark i considered leaving but i didnt you however may give in to the inclination to draw fresh air and frankly i would not blame you but if you do consider leaving let me tell you this the rest of the film moves at a faster pace much faster in fact the longer it goes the faster the pace ms blanchette is in fact as fabulous as youve undoubtedly read if you do stay stay for her performance not the story the gossip you overheard at that lunch  dinner table as the film progresses it will begin to make sense to you completely no but somewhat conductor tar is a mighty presence with an achilles heel and that weakness has gotten her into a bit of trouble but exactly what it is she did  i mean exactly  remains somehow vague we never doubt her weaknesses but would probably benefit from some more detail such as what was her relationship to the person who got tar into trouble was the person a student a member of the symphony the scenes of blanchette  tar conducting the orchestra are fine they are not jawdroppingly sensational as other critics would have you believe in short i was disappointedthe way i see it if youre reading this review its likely youve already decided to see it and if thats the case i hope this will assist you in adjusting your expectations adjusting as in lowering",2022-10-19,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","cate should be nominated for an oscar its that good","johndesando","during the first minute of this film cate blanchett shows what an extraordinary actress she is her character star conductor lydia tr is waiting to go onstage there is no dialogue only body language but even without words blanchett shows what tr thinks and feelsblanchetts remarkable performance is a large part of what makes this a good movie but theres more the very clever script gives us a lot to chew on afterards tr is a woman in the mendominated world of classical music shes not warm empathic or even very sympathetic in fact she has many characteristics that are usually associated with men shes vain selfish and manipulative and thats what gets her in trouble at the start of the film she seems to be one of the most admired women in the world she is extremely famous and successful at the end everything has fallen apartthe film doesnt judge it leaves it up to the viewer to decide if lydia tr is a victim or a culprit or maybe both at the same time the viewer gets a lot of information to make up his or her mind director todd field gives us the story elements slowly bit by bit take the scene where lydia tr gives a stern speech to a young girl who bullies her daughter it shows that she is used to getting everyone in line according to her wishes thats useful information to interpret things later on in the movietr is very much a modern movie it has things to say about gender about power about social media about being woke but at the same time its a very oldfashioned movie it takes its time there are long scenes and long takes theres nothing modern in the way it is filmed and thats a good thing",2023-11-06,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","blanchett is phenomenal but a film i appreciate more than enjoy","ryanpersaud","i love cate blanchett she is one of the finest female actresses i know of in this time and she honestly does try to portray a character with all the talent she has available as a superb actress butthe bad the acting is a gimmick its overacting what cate blanchett does i hate that but perhaps some others wont mind this at allmore bad there is more troubling with this movie the biggest let down of this movie is that it is void of any true dramait is one heck of a bore to watch anyone expecting anything extraordinary emotional to happen forget about itlong in the tooth tedious boringeven the technical details of this movie the photography are painstakingly slow and uneventfuli get it i get it this is suppose to be a subtle character portrait but only artsy fartsy professional reviewers and film boffins are into this sort of boring stuffnominated for an oscar for the most pretentious and boring movie of ",2022-10-22,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","how can a first hour seem like a year","levybob","near perfection from blanchett its a steamy slow burn with a massive payoff even at  minutes cate blanchetts range of emotions exhibited through her acting is superb the closeup orchestra rehearsal scenes are extraordinarily insightful for those who maybe have never been a part of a performing ensemblesynopsistr stylized in all caps is a  psychological drama film written and directed by todd field and starring cate blanchett blanchett plays lydia tr a renowned celebrity conductor who is embroiled in a careerending scandal over accusations of serial sexual harassment and abuse",2023-03-04,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","tar","mossgrymk","it is not surprising that this film is tanking at the box office since it is much too long and slow paced for the average movie goers attention span indeed parts of it like the agonizingly protracted opening scene where a new yorker magazine music critic interviews the title character about her classical music esthetics seem designed by writerdirector tod field as a boredom experiment wherein if you can survive it without running and screaming into the night out of sheer and utter ennui then you are worthy to see the rest of his masterpiecething is though that a lot of this film does approach if not encroach upon masterpiece territory certain scenes like lydia tars bleak staten island homecoming where she summons the spirit of her mentor leonard bernstein in an effort to recapture the humanistic values she has lost are genuinely heartbreaking and the sequences that deal with lydias manipulation of her acolytes are difficult to watch as we see how artistic power feels even more corruptible somehow than the political kind perhaps because it is a profanation of a purer spaceand i think we can all agree that cate blanchett is one helluva fine actor as are nina hoss noemie merlant and sophie kauer who play various of her entouragevictimsbottom line for all its faults i have a sneaking suspicion that in twenty years theyll be watching this and not the fabelmans give it a b plus",2022-10-25,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","all hail queen blanchett","evanstondad","initially i was put off by trits cryptic drab and sluggish until i realized what the filmmakers were actually accomplishing no spoilers in this review but to enjoy the film you have to know certain things yes cate blanchett is fantastic and rightfully deserves the accolades the film is the slowest of slow burns the film does not hold your hand the films narrative cuts out key elements of scenes that other filmmakers would have highlighted this was the sticking point for meit didnt dawn on me until halfway through the film what was happening if you know this going in i believe youll have a better experience with the film the film purposefully doesnt show you the important elements of scenes or relationships between characters you have to figure that out yourself just like putting together the puzzle of who lydia tr actually is heres a quick nonrelated examplebill stared at the smoke in the frying panbill rubbed his nose five times and took a call from ernest while sipping coffee at station if those two sentences above were in a book it would be leaving out major plot points that other authors would have filled in first there was a fire in bills kitchen he called the fire department he had to evacuate so the fire may have been bad and who is ernest if we have not been introduced to that character before why is bill rubbing his nose so much is it a tick or ocd or nervous habitthats what tr is like it presents to you all the items between the lines and lets you solve for x for yourself once i understood that that was the dominant cinematic approach in this film it became immensely more enjoyableand challenging very much worth your time if you put in the effort",2023-02-27,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","its absolutely brilliant once you know how the film works","daviteo","tr is a dense film thick with dialogue and emotional power its also a bit tricky to get in to and might be a bit much for the casual viewer thats a shame though as its great lydia tr cate blanchett is a renowned concert conductor an opening montage leads us into a live interview with the new yorker introducing her achievements to date lets just say its a stellar cv right from the off tr is a force confident and assertive but there are hints of the smallest of cracks people will often misunderstand the role of a conductor reducing it to something almost needless director and writer todd field knows this and lets that opening interview roll as a device it not only introduces us to tr but the world of classical orchestration and her interpretation of it like i said dense at the top of her game theres plenty of admirers both publicly and professionally like elliot kaplan mark strong with a fantastic wig whos told theres no glory for a robot do your own thing or a room full of nervous students at juilliard who also feel the wrath of trs uncompromising views shes putting a lot of herself out there is she as certain of herself as she appears though and when everything appears so perfect and controlled what arent we seeing those potential cracks show themselves through francesca nomie merlant shes the assistant seemingly subordinate shes clearly privy to some weakness could be the weakness or quite the opposite trs partner sharon nina hoss too she has a fragility and brings out a tenderness in tr but theres something else its clear that tr intends on retaining her position status power ruthlessly if required these personal moments though really help the flow of this film although slightly bleak theyre a breath of fresh air in trs austere world its a beautiful world though rooms vast with modernist lines and understated grandeur i find myself lost in these spaces as tr too begins to ebb i can imagine that classical music students might lap the opening acts up it feels important is it though or is it an impenetrable pretentious three hour indulgence id say its neither its a slow burning drama that doesnt so much as unfold as gently slides into a darkness as trs facade crumbles accelerated by the arrival olga sophie kauer a no nonsense russian cellist brought in to help a live performance recording of mahlers symphony no but is anything but a stabilising presence it demands your attention blanchett is incredible its an explosive performance utterly captivating a singular pivotal presence its not a democracy she needs to be too at not far off  hours its an intense experience be prepared to be patient but you will be rewarded",2022-10-20,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","the right note  for a specific audience","ferguson","everybody writing about this mock biopic focuses on cate blanchetts knockitoutofthepark performance but when compared to fields little children  tr lacks the storytelling and editing skills which make the earlier film a masterpiece of human relations whereas the latter is an interesting character study that somehow collapses under its own weighttheres a strong establishing scene showing tr demolishing an aspiring musicians conceited views on bach yet one has to wait for a long time for a followup showing the main characters boundary issues the central topic emerges rather quickly abuse of power but there are diversions which support character development yet drag on the narrative which is probably why many reviews here find the film frustratingbeing an exberliner i like the fact that the city is being used as a real location as opposed to the usual tourist  cold war hot spots and the philharmonics rehearsal scenes are very well done but they dont really push the story forward and could have easily been wound down a bitnina hoss as trs partner is a brilliant counterpoint because she keeps a good deal of her thoughts to herself until she doesnt so more focus on their relationship would have helped the story hoss would deserve a supporting actress academy award nod if only she had more screen timethe initial scene of conflict eventually loops back into focus and field could have used this to explore societal misjudgment as he did in little children  but he doesnt which makes tr rather distant and cold field expects viewers to interpret a lot on their own which is bold and demanding but with this approach it is crucial to keep focus on an underlying message otherwise it gets lostin conclusion tr has all the ingredients for a masterpiece  interesting characters great performances nice camerawork  but weak storytelling ultimately reduces the films potential",2023-02-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","powerful stuff blanchett is incredible","garethcrook","how much you enjoy tar will depend largely on how you feel about a film that begins with the credits theres good reason for it everything in tar is considered down to the smallest detail but if you cant get on board with that kind of self indulgence then you are in for a long two and a half hoursone of the reasons for beginning with the credits may be that we are about witness a career in reverse an opening interview lets us know that lydia tar is at the top of her profession a conductor with a dream resume and an egot who is about to complete her masterpiece symphony recording over the next couple of hours we see her slipping down the mountain as past deeds and the way she treats people in general come back to take a bite out of her perfect lifethe film solely follows kate blanchetts tar for the entire runtime we see all events from her perspective and she is in every scene blanchett put its an astounding performance indeed it is hard to imagine many if any other actors who could have been up to the task that the whole show rests on such a powerful but subtle turn is tars greatest strength but also its only real weakness its a nuanced performance that fits perfectly but added to the characters flawed nature it can at times leave proceedings feeling cold and hard to connect with emotionally like its titular character tar is a film of craftmanship and intellect not emotion although the themes of hierarchy dynamics and abuse are powerfulif you can get on board with the full force filmaking style then you will find tar a breathtaking wonder of a movie with something to think about in every scene and something to ponder long after the second lot of credits roll successful recordings out of  symphonies",2022-12-04,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","great performances weak storytelling","radua","i watched tr over the course of a few hours frequently pausing the film and watching something else then coming back to it or taking a nap i dont think calling this movie boring is that controversial the first  minutes of the film are deliberately difficult an excruciatingly long interview opens the film and its follow quickly by a dinner conversation that goes on for way too longto say tr did not need to be  hrs and  minutes long would be beating a dead horse of course it didnt need to be it is beause it reflects the sort of pretentious grandiose person lydia tr is tr at its core is a character study and a parable about modern times a film about cancel culture and the accountability of cultural iconscate blanchett truly disappears into this role and delivers a powerhouse performance here its hard not to sound like a broken record but she really becomes lydia theres an amazing physicality to her performance along with her incredible affectations and ability to portray tr consistently even whilst speaking different languagesi also found the films sometimes meandering pace to be compelling as it gave us a chance to get to know people without necessarily figuring out where they all fit in trs life it really made the film feel like a slice of life where the story has a lot of context before the movie begins and will go on after naturally given the endingits also a very well made film the cinematography and sound design thankfully are impeccable you really get sucked into whatever room youre in and theres an overbearing sense of atmosphere a coldness associated with the refined world of classical musicyet this is also a movie id probably never watch again it does a lot quite well but is too simple a plot to waste so much time most of the other umnon tr characters are pretty paper thin and we dont really have any particular subplots or complex relationship dynamics as the movie lurches towards its end i felt like it implies a strong emotional connection to whats happening but it never really made itthis is a story that couldve been told in a very conventional straightforward way but its smarter than that it takes a pretty nuanced and difficulttodiscuss subject and tackles it head on but in a way that feels as if its an aspect of the characters life and not the whole thing tr like many oscar bait films has a lot to appreciate but i genuinely dont believe its the sort of film many people will honestly remember and appreciate years down the road",2023-02-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","tar de force","danchilton","director todd field is undeniably up to something different with his new film tar though what it is hes actually up to what his goal is i couldnt say one thing for sure its strange very and another thing for sure it dont workproofthe first seven minutes are dedicated to scrolling the films credits no not credits for kate blanchette and the rest of the cast im talking about key grip best boy stunt man  the stuff you normally see at a films conclusion if you stick around for the creditsthe films next fifteen minutes feature a one on one interview between the films protagonist ms tar blanchette and new yorker columnist adam gopnik playing himself the two are seated on an auditoriums stage the audience silent ms blanchette  tar fiercely intense as the philharmonic conductor describes her craft this goes on far longer than you expect and in my opinion far longer than necessarythe next segment is a lunch or dinner at which ms tar and an associate who is he i dont know but i should discuss the politics and interpersonal relationships going on in ms tars orchestra the berlin philharmonic the viewer is a fly on the wall to this gossip we have to listen closely because much is mumbled but never mind the people gossiped about are people we dont know yet and so we  as in i  tune out perhaps a mistake but i could not help it there are innuendoes aplenty here we learn that ms tar is a lesbian and the man sitting across from her might be or might once have been attracted to menhere at about the thirty to forty minute mark i considered leaving but i didnt you however may give in to the inclination to draw fresh air and frankly i would not blame you but if you do consider leaving let me tell you this the rest of the film moves at a faster pace much faster in fact the longer it goes the faster the pace ms blanchette is in fact as fabulous as youve undoubtedly read if you do stay stay for her performance not the story the gossip you overheard at that lunch  dinner table as the film progresses it will begin to make sense to you completely no but somewhat conductor tar is a mighty presence with an achilles heel and that weakness has gotten her into a bit of trouble but exactly what it is she did  i mean exactly  remains somehow vague we never doubt her weaknesses but would probably benefit from some more detail such as what was her relationship to the person who got tar into trouble was the person a student a member of the symphony the scenes of blanchette  tar conducting the orchestra are fine they are not jawdroppingly sensational as other critics would have you believe in short i was disappointedthe way i see it if youre reading this review its likely youve already decided to see it and if thats the case i hope this will assist you in adjusting your expectations adjusting as in lowering",2022-10-19,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","cate should be nominated for an oscar its that good","johndesando","during the first minute of this film cate blanchett shows what an extraordinary actress she is her character star conductor lydia tr is waiting to go onstage there is no dialogue only body language but even without words blanchett shows what tr thinks and feelsblanchetts remarkable performance is a large part of what makes this a good movie but theres more the very clever script gives us a lot to chew on afterards tr is a woman in the mendominated world of classical music shes not warm empathic or even very sympathetic in fact she has many characteristics that are usually associated with men shes vain selfish and manipulative and thats what gets her in trouble at the start of the film she seems to be one of the most admired women in the world she is extremely famous and successful at the end everything has fallen apartthe film doesnt judge it leaves it up to the viewer to decide if lydia tr is a victim or a culprit or maybe both at the same time the viewer gets a lot of information to make up his or her mind director todd field gives us the story elements slowly bit by bit take the scene where lydia tr gives a stern speech to a young girl who bullies her daughter it shows that she is used to getting everyone in line according to her wishes thats useful information to interpret things later on in the movietr is very much a modern movie it has things to say about gender about power about social media about being woke but at the same time its a very oldfashioned movie it takes its time there are long scenes and long takes theres nothing modern in the way it is filmed and thats a good thing",2023-11-06,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","blanchett is phenomenal but a film i appreciate more than enjoy","ryanpersaud","i love cate blanchett she is one of the finest female actresses i know of in this time and she honestly does try to portray a character with all the talent she has available as a superb actress butthe bad the acting is a gimmick its overacting what cate blanchett does i hate that but perhaps some others wont mind this at allmore bad there is more troubling with this movie the biggest let down of this movie is that it is void of any true dramait is one heck of a bore to watch anyone expecting anything extraordinary emotional to happen forget about itlong in the tooth tedious boringeven the technical details of this movie the photography are painstakingly slow and uneventfuli get it i get it this is suppose to be a subtle character portrait but only artsy fartsy professional reviewers and film boffins are into this sort of boring stuffnominated for an oscar for the most pretentious and boring movie of ",2022-10-22,NA,NA
NA,NA,NA,NA,NA,NA,NA,"tár (2022)","how can a first hour seem like a year","levybob","near perfection from blanchett its a steamy slow burn with a massive payoff even at  minutes cate blanchetts range of emotions exhibited through her acting is superb the closeup orchestra rehearsal scenes are extraordinarily insightful for those who maybe have never been a part of a performing ensemblesynopsistr stylized in all caps is a  psychological drama film written and directed by todd field and starring cate blanchett blanchett plays lydia tr a renowned celebrity conductor who is embroiled in a careerending scandal over accusations of serial sexual harassment and abuse",2023-03-04,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the fabelmans (2022)","an origin story without capes","cliftonofun","i have been interested in this film since the moment i heard about it as a kid whose first memorable movie theater experience was e t no filmmaker has more influenced the way i experience movies than spielbergand nothing influenced those movies more than his parents divorce so i was  ready for a personal tale an origin story without capes or superpowers no cgi no motion capture just a movie about the power of families and stories through the eyes of a kid it is just that but it is more too theres a generosity in the way that spielberg makes sense of his own story after the fact nobody is a villain or hero they are just people choosing between happiness and responsibility while realizing slowly and painfully that it may not have to be eitheror there were scenes that worked better than others and i am still sorting through the third act but it was fun to see him tell a story like this whether it was his own or not",2022-11-13,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the fabelmans (2022)","a movie is a dream you never forget","boblipton","its watching steven spielberg grow up from a child terrified by the train crash in the greatest show on earth to an adolescent film maker hes pretty up front about the family issues and his parents break up i suspect he has realized that being an adult is a tough thing and is willing to forgiveat  minutes it should feel self indulgent but it never does thanks to a terrific performance by michelle williams as the mother and paul dano as the father no one seems to be acting which is half the spielberg magic there are also great cameos by judd hirsch as the profane uncle who was a lion tamer and david lynch as john fordsome of the characters seem sketchily drawn particularly the sisters but that serves to emphasize miss williams dano and gabriel labelle as the steven spielberg character is she t that spielberg and his frequent collaborator tony khner have drawn a fine portrait of a jewish postwar family when things were supposed to be so very bland but really people were living their lives",2023-01-07,NA,NA
