"prod_name","title","reviewer","review","date","ratings","type_of_movies"
"The Batman (2022)","A good Batman movie","FeastMode","Wasn't a fan of Emo Batman. Sorry Robert Pattinson. Film was just a bit bleh and felt like it was trying too hard to emulate Christopher Nolan and David Fincher. In the end, the mystery was a bit meh and not worth the three hours of what was mostly a run-of-the-mill Superhero film lacking much excitement or thrill. The Riddler was a bit lame too. Forgotten most of the movie and characters already. Underwhelming.5.5/10.","5 March 2022","6/10",NA
"The Batman (2022)","Melodramatic, monstrously long, mediocre, and boring.","jegd-847-631407","I will say I liked the story, but the long dragged out and slowly paced near 3 hours was ridiculous. You could watch this at 1.5x speed and it would be more enjoyable. This needed at least 20 mins cut out and much faster storytelling. And the constant whisper dialogue in most of the film became annoying really fast.I do like Pattinson as an actor, but not as Batman in this one. He wasn't convincing and his monotonic whispering dialogue and Emo demeanor was very lackluster to the point of cringeworthy. And that's him both as Batman and even more so as Bruce Wayne.And what's with Colin Farrell being cast with all these prosthetics to play the Penguin? Was every other actor that naturally has that character's look unavailable? It's not like Farrell has a particular set of Penguin skills lol. Casting Farrell as Batman and Pattinson as Penguin, now that would've worked much better imo.I'm also a big fan of Westworld's Jeffrey Wright, but here again, he was very unconvincing as Gordon, especially when he also had that monotonic whispering Emo demeanor. I get that director and joint writer Reeves was going for that dark lonely dreary theme, but instead, the characters looked bored and inexperienced actors with sore throats.The only one that nailed their character perfectly was the lovely and beautiful Kravitz, who stole the entire show. I would've rather watched a 4+ hour movie with just her as Catwoman.All the Affleck, Keaton, Bale, Kilmer and even Clooney Batman characters were much more convincing, as well as having more and better ""keep you awake"" action in said films.Sadly, this one is a generous yet disappointing 6/10 from me.","4 March 2022","4/10",NA
"The Banshees of Inisherin (2022)","Funny, Sad, and Lonely Film","evanston_dad","After years of friendship, Colm decides that he no longer wants to engage with, or even talk to his former friend Padraic. Padraic refused to accept being shunned, and pursues Colm, who promises some extreme retaliation.It's a film that gives you hope for the future of film making, truly original, funny, dark, it's like no other film I can think of. Worlds away from what I've seen on the big screen for some time. You don't know whether to laugh or cry, it truly doesn't follow any of the usual rules.It is such an unusual, but pretty fascinating story, how on Earth can two grown men, two adults that have been friends for a long time, suddenly drift apart, becoming feuding strangers? It does actually happen. The main question here, is what changed, what pushed Colm to this point?A story of ego, pride and stubbornness, it shows how something small can get out of hand, and escalate into something huge.The characters are so rich, not just the two leads, but the likes of Mrs McCormack and the shopkeeper are great.Brendan Gleeson and Colin Farrell are terrific, it's the best films Farrell has done for years. Barry Keoghan steals several scenes, he's brilliant.The visuals are breathtaking, the landscapes, the shots of the animals are tremendous.8/10.","9 September 2023","8/10",NA
"The Banshees of Inisherin (2022)","An original, powerful movie.","Sleepin_Dragon","You've played together, endured the weather, for many years; but something's changed, you've been estranged, gears now sheared; the reason seems completely mad, you've not done anything that's bad, the situation's quite bizarre and very weird. So you persevere, keep holding out your hand, but all that does, is cause the flames, to be more fanned, out of spite your friend wont linger, raises more than a mid-finger, it's like you've been black balled, suppressed, banished and banned. More diplomacy results in loss and pain, while there's nothing to be won, you won't refrain, the lines have now been drawn, only one thing this will spawn, it's as avoidable, as it's stupid and insane.Reflecting the friction and war taking place over the water, and the reasons for it, with four outstanding performances, although Barry Keoghan absolutely knocks it out of the park, a film to get you thinking about what it means to get along, and the repercussions when two tribes don't, even over the most trivial of torments.","30 November 2022","8/10",NA
"The Banshees of Inisherin (2022)","Two Tribes...","Xstal","It is a well told dark comedy that keeps you wanting more, in a time when Ireland was full of despair, not long after the war of Independence and a long-suffering period that brought about a post-colonial inferiority complex (still hasn't been addressed to this day), a struggle for an identity, a repressive church, superstitions, isolation, mass emigration, poverty and to top it all off a brutal civil war. This film does a great job to put you in the psych of the time and to top that off the cinematography, costumes, music and atmosphere are wonderful. The film is itself a bit of a conundrum, on one hand it leaves you thinking nonstop about the story and the premise, while on the other hand you feel cheated by its abruptness.Pádraic ó Súilleabháin (Colin Farrell) is just a nice man who struggles to deal with losing his friendship with Colm Doherty (Brendan Gleeson) and the further loss he endures. Colm, himself is in a fight against time and his age. The dark struggle of helplessness or despair is rife on the Island, but the story telling is done so well it comes across uplifting at times with light-hearted comedy sprinkled on top. Siobhán ní Súilleabháin (Kerry Condon) is a rock to Pádraic, but she is herself tied to the antics of the Island and Dominic Kearney (Barry Keoghan) must suffer with his own demons while he searches for love.Both leads Colin Farrell and Brendan Gleeson knock it out of the park, but the two shining stars for me were Barry Keoghan and the beautiful Kerry Condon. I thought the film was going to take a turn for the D'Unbelievables at one point when Pat Shortt who plays Jonjo Devine and Jon Kenny who plays Gerry pop up on the screen, but after a brief scare they turned out to be a good addition to the banter and gossip in the pub scenes.It's not perfect and lets you down in a few areas. Some of the dialogue feels out of place especially for the part of Ireland and the time period, which was a shame, as it transports you out of the screen and back into the cinema (this seems to be a modern trend with period film). The setting was also a bit too squeaky clean; brand new clean clothes, polished teeth, shoes galore, fresh faces (apart from Colin Farrell who did look like he spent years working in the elements) the poverty of the time could have been showcased a bit more.My wife and I both enjoyed this film immensely. Any fan of dark comedy, this film is a must see with a word of warning: I would be aware if you are going to see this movie and you are emotionally fragile, that it does tap into the dark side of your brain and leaves you in deep thought when it is finished.8/10.","25 December 2022","8/10",NA
"The Banshees of Inisherin (2022)","This is a tough one to review...","goshin34","5 years after his brilliant dark comedy ""Three Billboards, Outside Ebbing, Missouri"", Martin Mcdonagh directs another brilliant tale about Friendship, Ambition and Loneliness. The Banshees of Inisherin is the best a Mcdonagh movie has ever looked, every scene has a visual landscape setting and color tone is completely balanced.The movie revolves around 3 arcs and all the 3 have their perfect conclusions and intersect cleverly. It's one of the best writing you will ever see. Like 3 Billboards there is a perfect blend of humour and tragedy. The stories revolve around Colin Farrell coming to terms that his best friend doesn't want to do anything with him, his sister played by Kerry Cordon trying to find the ultimate purpose in her life and Dominic played by Barry Keoghan, who is living a worst life possible.Colin Farrell has been doing some great work over the last 20 years and this is his Eureka, Eureka moment. The Banshees of Inisherin is the best movie of the year so far and deserves both commercial and critical acclaim. Very rarely movies that satisfy everyone are made, this is one of them.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","Promises broken","neil-476","It's hard to tell if this is a wonderful dark comedy or a a Shakespearean tragedy. Served by a magistral group of actors and actress, ""Banshees"" takes you to stunning Irish landscapes and numbs you with its comfortable scenery, cute farm animals and lovely violin tunes in the good old pub... Until men display a classic story of pride and stubbornness.Like a dark children tale, the movie seems to be a metaphor of the stupidity of war and humanity's contradictions. Collin Farrell, Brendan Gleeson and a scene stealing Barry Keoghan are just wonderful at creating those flawed and unique men spiraling into their destiny. While Kerry Condon as the reasonable woman represents perfectly the fatality of this world.Martin McDonagh created a fantastic piece of filmmaking, a sadly very timely message that I would love to see adapted as a play.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","A thought-provoking story of helplessness","clauzy82","I sat down prepared for an outstanding movie, what I got was nothing close to what I was expecting.As my title states, the actors could not be faulted in any way, as I found them to be superb, having me hooked with their interactions. Colin Farrell with the most screen time simply shines, having me wish he were more prolific in projects. Brendan Gleeson also does a stellar job, as does Kerry Condon. Even the other minor characters were well written and very well acted by their respective actors. I can't think of a single actor who did a poor job, heck even the animals did a good job. Excellent cinematography as well.However, while the dialogue was extremely well written, the script itself was somewhat lacking. I kept waiting for the payoff during the movie that simply never came, making me wonder what I just watched.Go in for the acting and you will not be disappointed, however the overall story might let you down.","21 October 2022","8/10",NA
"The Banshees of Inisherin (2022)","Colin Farrell Deserves All The Awards In The World","varun-25071997","I gave it five stars: one each for the main actors and one for the location. It was marvelously acted. Brendan Gleeson, Kerry Condon and Colin Farrell were all outstanding, but I thought Barry Keoghan delivered the best performance.That said, other than the stunning scenery, it was deadly dull and dreary. Stupid really. An inexplicable turn on a friendship; never explained; and never resolved.It seemed more like a play to me than a film. A bunch of disconnected plot strands that leave you wondering why this film has received the good reviews it has received. Was it worth watching? The answer to that is as unresolved as the plot.","14 October 2022","10/10",NA
"The Banshees of Inisherin (2022)","A Shakespearean masterpiece","Couchkik20","As ""The Banchees of Inisherin"" (2022 release from Ireland; 114 min) opens, the Colin Farrell character, a guy named Padriac, stops by the Breandon Gleeson character, a guy named Colm who is Padriac's best friend. That is, until that moment. For reasons unknown, Colm wants nothing more to do with Padriac. ""I just don't like you anymore"" Colm offers. The calendar shows ""April 1, 1923"", and Padriac doesn't take this unexplained change of behavior by Colm very well... At this point we are 10 min into the movie.Couple of comments: this is the highly anticipated reunion of writer-director Martin McDonagh, and lead performers Farrell and Gleeson, 14 years after the now classic ""In Bruges"". I too was eager to see how this reunion would play out, but then something completely unexpected happened: I found the Colin Farrell character to be irritating and off-putting, to the point where it was almost too much to bear or see. Without spoiling anything, I will say that things are somewhat better in the movie's second hour. But I could never get into the proper flow of the movie, let alone rave about it as many others have done. I completely understand that my viewpoint is definitely in the minority. And that this film has been hailed critically (it's currently rated 97% Certified Fresh on Rotten Tomatoes). The most striking thing about the movie for me was the strong performance of Barry Keoghan (who starred in ""Dunkirk"" a few years back). This is a subjective opinion of course.""The Banchees of Inisherin"" premiered at this year's Venice Film Festival to universal acclaim, and opened in theaters a few weeks ago. The Sunday early evening screening where I saw this at my local art-house theater here in Cincinnati was attended okay (I counted about 15 people). If you are a fan of Martin McDonagh's earlier work of or Colin Farrell or Brendon Gleeson, I'd readily suggest you check this out, and draw your own conclusion.","15 December 2022","10/10",NA
"The Banshees of Inisherin (2022)","Ultimately unsatisfying","jeffpsy","Martin McDonagh has made an extraordinary film in so many ways, starting with the brilliant theatrical script and the performances of all the main actors involved: Colin Farrell, Brendan Gleeson, Barry Keoghan, and Kerry Condon. This also applies to all the supporting roles.The humour is brilliant, the film is extremely funny but also meaningful and difficult to interpret, at times shocking and quite unpredictable. It is hard not to empathise with the characters and their vicissitudes. At the end of the screening, more then receiving answers, I felt I had learnt and witnessed something important, even though I couldn't immediately point what. A beautiful film that triggers deep reflection.","14 December 2022","6/10",NA
"The Banshees of Inisherin (2022)","Superb Acting but Little Else","Athanatos173","What starts as an original and funny approach to themes of friendship, loss and self growth slowly takes a dark turn to an unnecessary sequence of macabre events that ultimately end in a not so much satisfactory manner.I have no issues with odd or unorthodox approaches to movie making but I do not personally enjoy when things take violent approaches specially when involving animals (regardless of course of the fact that no animals were really harmed) just for the sake of it... the movie as I mentioned starts with an interesting plot when one man simply decides to stop talking to his long term best friend without any concrete apparent reason for it.The environment, the locations and of course the acting makes the movie and got me interested through half of it, then when the previously mentioned dark events start to happen it becomes strange and it slowly becomes less interesting.I read some of the critics and interpretations of the film and aside from its themes of friendship, depression, human nature it also serves as an apparent metaphor to the real life Irish civil war, similarly to the previous Oscar season where we also had another film debating the same topic.I get the symbolisms but again for me personally they didn't come through to me with this weird darkish comedy approach, I don't feel it's worth of Oscar recognition while I do praise the acting as well as the great atmosphere captured in rural Ireland.","15 December 2022","6/10",NA
"The Banshees of Inisherin (2022)","Funny, Sad, and Lonely Film","evanston_dad","After years of friendship, Colm decides that he no longer wants to engage with, or even talk to his former friend Padraic. Padraic refused to accept being shunned, and pursues Colm, who promises some extreme retaliation.It's a film that gives you hope for the future of film making, truly original, funny, dark, it's like no other film I can think of. Worlds away from what I've seen on the big screen for some time. You don't know whether to laugh or cry, it truly doesn't follow any of the usual rules.It is such an unusual, but pretty fascinating story, how on Earth can two grown men, two adults that have been friends for a long time, suddenly drift apart, becoming feuding strangers? It does actually happen. The main question here, is what changed, what pushed Colm to this point?A story of ego, pride and stubbornness, it shows how something small can get out of hand, and escalate into something huge.The characters are so rich, not just the two leads, but the likes of Mrs McCormack and the shopkeeper are great.Brendan Gleeson and Colin Farrell are terrific, it's the best films Farrell has done for years. Barry Keoghan steals several scenes, he's brilliant.The visuals are breathtaking, the landscapes, the shots of the animals are tremendous.8/10.","9 September 2023","8/10",NA
"The Banshees of Inisherin (2022)","An original, powerful movie.","Sleepin_Dragon","You've played together, endured the weather, for many years; but something's changed, you've been estranged, gears now sheared; the reason seems completely mad, you've not done anything that's bad, the situation's quite bizarre and very weird. So you persevere, keep holding out your hand, but all that does, is cause the flames, to be more fanned, out of spite your friend wont linger, raises more than a mid-finger, it's like you've been black balled, suppressed, banished and banned. More diplomacy results in loss and pain, while there's nothing to be won, you won't refrain, the lines have now been drawn, only one thing this will spawn, it's as avoidable, as it's stupid and insane.Reflecting the friction and war taking place over the water, and the reasons for it, with four outstanding performances, although Barry Keoghan absolutely knocks it out of the park, a film to get you thinking about what it means to get along, and the repercussions when two tribes don't, even over the most trivial of torments.","30 November 2022","8/10",NA
"The Banshees of Inisherin (2022)","Two Tribes...","Xstal","It is a well told dark comedy that keeps you wanting more, in a time when Ireland was full of despair, not long after the war of Independence and a long-suffering period that brought about a post-colonial inferiority complex (still hasn't been addressed to this day), a struggle for an identity, a repressive church, superstitions, isolation, mass emigration, poverty and to top it all off a brutal civil war. This film does a great job to put you in the psych of the time and to top that off the cinematography, costumes, music and atmosphere are wonderful. The film is itself a bit of a conundrum, on one hand it leaves you thinking nonstop about the story and the premise, while on the other hand you feel cheated by its abruptness.Pádraic ó Súilleabháin (Colin Farrell) is just a nice man who struggles to deal with losing his friendship with Colm Doherty (Brendan Gleeson) and the further loss he endures. Colm, himself is in a fight against time and his age. The dark struggle of helplessness or despair is rife on the Island, but the story telling is done so well it comes across uplifting at times with light-hearted comedy sprinkled on top. Siobhán ní Súilleabháin (Kerry Condon) is a rock to Pádraic, but she is herself tied to the antics of the Island and Dominic Kearney (Barry Keoghan) must suffer with his own demons while he searches for love.Both leads Colin Farrell and Brendan Gleeson knock it out of the park, but the two shining stars for me were Barry Keoghan and the beautiful Kerry Condon. I thought the film was going to take a turn for the D'Unbelievables at one point when Pat Shortt who plays Jonjo Devine and Jon Kenny who plays Gerry pop up on the screen, but after a brief scare they turned out to be a good addition to the banter and gossip in the pub scenes.It's not perfect and lets you down in a few areas. Some of the dialogue feels out of place especially for the part of Ireland and the time period, which was a shame, as it transports you out of the screen and back into the cinema (this seems to be a modern trend with period film). The setting was also a bit too squeaky clean; brand new clean clothes, polished teeth, shoes galore, fresh faces (apart from Colin Farrell who did look like he spent years working in the elements) the poverty of the time could have been showcased a bit more.My wife and I both enjoyed this film immensely. Any fan of dark comedy, this film is a must see with a word of warning: I would be aware if you are going to see this movie and you are emotionally fragile, that it does tap into the dark side of your brain and leaves you in deep thought when it is finished.8/10.","25 December 2022","8/10",NA
"The Banshees of Inisherin (2022)","This is a tough one to review...","goshin34","5 years after his brilliant dark comedy ""Three Billboards, Outside Ebbing, Missouri"", Martin Mcdonagh directs another brilliant tale about Friendship, Ambition and Loneliness. The Banshees of Inisherin is the best a Mcdonagh movie has ever looked, every scene has a visual landscape setting and color tone is completely balanced.The movie revolves around 3 arcs and all the 3 have their perfect conclusions and intersect cleverly. It's one of the best writing you will ever see. Like 3 Billboards there is a perfect blend of humour and tragedy. The stories revolve around Colin Farrell coming to terms that his best friend doesn't want to do anything with him, his sister played by Kerry Cordon trying to find the ultimate purpose in her life and Dominic played by Barry Keoghan, who is living a worst life possible.Colin Farrell has been doing some great work over the last 20 years and this is his Eureka, Eureka moment. The Banshees of Inisherin is the best movie of the year so far and deserves both commercial and critical acclaim. Very rarely movies that satisfy everyone are made, this is one of them.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","Promises broken","neil-476","It's hard to tell if this is a wonderful dark comedy or a a Shakespearean tragedy. Served by a magistral group of actors and actress, ""Banshees"" takes you to stunning Irish landscapes and numbs you with its comfortable scenery, cute farm animals and lovely violin tunes in the good old pub... Until men display a classic story of pride and stubbornness.Like a dark children tale, the movie seems to be a metaphor of the stupidity of war and humanity's contradictions. Collin Farrell, Brendan Gleeson and a scene stealing Barry Keoghan are just wonderful at creating those flawed and unique men spiraling into their destiny. While Kerry Condon as the reasonable woman represents perfectly the fatality of this world.Martin McDonagh created a fantastic piece of filmmaking, a sadly very timely message that I would love to see adapted as a play.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","A thought-provoking story of helplessness","clauzy82","I sat down prepared for an outstanding movie, what I got was nothing close to what I was expecting.As my title states, the actors could not be faulted in any way, as I found them to be superb, having me hooked with their interactions. Colin Farrell with the most screen time simply shines, having me wish he were more prolific in projects. Brendan Gleeson also does a stellar job, as does Kerry Condon. Even the other minor characters were well written and very well acted by their respective actors. I can't think of a single actor who did a poor job, heck even the animals did a good job. Excellent cinematography as well.However, while the dialogue was extremely well written, the script itself was somewhat lacking. I kept waiting for the payoff during the movie that simply never came, making me wonder what I just watched.Go in for the acting and you will not be disappointed, however the overall story might let you down.","21 October 2022","8/10",NA
"The Banshees of Inisherin (2022)","Colin Farrell Deserves All The Awards In The World","varun-25071997","I gave it five stars: one each for the main actors and one for the location. It was marvelously acted. Brendan Gleeson, Kerry Condon and Colin Farrell were all outstanding, but I thought Barry Keoghan delivered the best performance.That said, other than the stunning scenery, it was deadly dull and dreary. Stupid really. An inexplicable turn on a friendship; never explained; and never resolved.It seemed more like a play to me than a film. A bunch of disconnected plot strands that leave you wondering why this film has received the good reviews it has received. Was it worth watching? The answer to that is as unresolved as the plot.","14 October 2022","10/10",NA
"The Banshees of Inisherin (2022)","A Shakespearean masterpiece","Couchkik20","As ""The Banchees of Inisherin"" (2022 release from Ireland; 114 min) opens, the Colin Farrell character, a guy named Padriac, stops by the Breandon Gleeson character, a guy named Colm who is Padriac's best friend. That is, until that moment. For reasons unknown, Colm wants nothing more to do with Padriac. ""I just don't like you anymore"" Colm offers. The calendar shows ""April 1, 1923"", and Padriac doesn't take this unexplained change of behavior by Colm very well... At this point we are 10 min into the movie.Couple of comments: this is the highly anticipated reunion of writer-director Martin McDonagh, and lead performers Farrell and Gleeson, 14 years after the now classic ""In Bruges"". I too was eager to see how this reunion would play out, but then something completely unexpected happened: I found the Colin Farrell character to be irritating and off-putting, to the point where it was almost too much to bear or see. Without spoiling anything, I will say that things are somewhat better in the movie's second hour. But I could never get into the proper flow of the movie, let alone rave about it as many others have done. I completely understand that my viewpoint is definitely in the minority. And that this film has been hailed critically (it's currently rated 97% Certified Fresh on Rotten Tomatoes). The most striking thing about the movie for me was the strong performance of Barry Keoghan (who starred in ""Dunkirk"" a few years back). This is a subjective opinion of course.""The Banchees of Inisherin"" premiered at this year's Venice Film Festival to universal acclaim, and opened in theaters a few weeks ago. The Sunday early evening screening where I saw this at my local art-house theater here in Cincinnati was attended okay (I counted about 15 people). If you are a fan of Martin McDonagh's earlier work of or Colin Farrell or Brendon Gleeson, I'd readily suggest you check this out, and draw your own conclusion.","15 December 2022","10/10",NA
"The Banshees of Inisherin (2022)","Ultimately unsatisfying","jeffpsy","Martin McDonagh has made an extraordinary film in so many ways, starting with the brilliant theatrical script and the performances of all the main actors involved: Colin Farrell, Brendan Gleeson, Barry Keoghan, and Kerry Condon. This also applies to all the supporting roles.The humour is brilliant, the film is extremely funny but also meaningful and difficult to interpret, at times shocking and quite unpredictable. It is hard not to empathise with the characters and their vicissitudes. At the end of the screening, more then receiving answers, I felt I had learnt and witnessed something important, even though I couldn't immediately point what. A beautiful film that triggers deep reflection.","14 December 2022","6/10",NA
"The Banshees of Inisherin (2022)","Superb Acting but Little Else","Athanatos173","What starts as an original and funny approach to themes of friendship, loss and self growth slowly takes a dark turn to an unnecessary sequence of macabre events that ultimately end in a not so much satisfactory manner.I have no issues with odd or unorthodox approaches to movie making but I do not personally enjoy when things take violent approaches specially when involving animals (regardless of course of the fact that no animals were really harmed) just for the sake of it... the movie as I mentioned starts with an interesting plot when one man simply decides to stop talking to his long term best friend without any concrete apparent reason for it.The environment, the locations and of course the acting makes the movie and got me interested through half of it, then when the previously mentioned dark events start to happen it becomes strange and it slowly becomes less interesting.I read some of the critics and interpretations of the film and aside from its themes of friendship, depression, human nature it also serves as an apparent metaphor to the real life Irish civil war, similarly to the previous Oscar season where we also had another film debating the same topic.I get the symbolisms but again for me personally they didn't come through to me with this weird darkish comedy approach, I don't feel it's worth of Oscar recognition while I do praise the acting as well as the great atmosphere captured in rural Ireland.","15 December 2022","6/10",NA
"The Banshees of Inisherin (2022)","Funny, Sad, and Lonely Film","evanston_dad","After years of friendship, Colm decides that he no longer wants to engage with, or even talk to his former friend Padraic. Padraic refused to accept being shunned, and pursues Colm, who promises some extreme retaliation.It's a film that gives you hope for the future of film making, truly original, funny, dark, it's like no other film I can think of. Worlds away from what I've seen on the big screen for some time. You don't know whether to laugh or cry, it truly doesn't follow any of the usual rules.It is such an unusual, but pretty fascinating story, how on Earth can two grown men, two adults that have been friends for a long time, suddenly drift apart, becoming feuding strangers? It does actually happen. The main question here, is what changed, what pushed Colm to this point?A story of ego, pride and stubbornness, it shows how something small can get out of hand, and escalate into something huge.The characters are so rich, not just the two leads, but the likes of Mrs McCormack and the shopkeeper are great.Brendan Gleeson and Colin Farrell are terrific, it's the best films Farrell has done for years. Barry Keoghan steals several scenes, he's brilliant.The visuals are breathtaking, the landscapes, the shots of the animals are tremendous.8/10.","9 September 2023","8/10",NA
"The Banshees of Inisherin (2022)","An original, powerful movie.","Sleepin_Dragon","You've played together, endured the weather, for many years; but something's changed, you've been estranged, gears now sheared; the reason seems completely mad, you've not done anything that's bad, the situation's quite bizarre and very weird. So you persevere, keep holding out your hand, but all that does, is cause the flames, to be more fanned, out of spite your friend wont linger, raises more than a mid-finger, it's like you've been black balled, suppressed, banished and banned. More diplomacy results in loss and pain, while there's nothing to be won, you won't refrain, the lines have now been drawn, only one thing this will spawn, it's as avoidable, as it's stupid and insane.Reflecting the friction and war taking place over the water, and the reasons for it, with four outstanding performances, although Barry Keoghan absolutely knocks it out of the park, a film to get you thinking about what it means to get along, and the repercussions when two tribes don't, even over the most trivial of torments.","30 November 2022","8/10",NA
"The Banshees of Inisherin (2022)","Two Tribes...","Xstal","It is a well told dark comedy that keeps you wanting more, in a time when Ireland was full of despair, not long after the war of Independence and a long-suffering period that brought about a post-colonial inferiority complex (still hasn't been addressed to this day), a struggle for an identity, a repressive church, superstitions, isolation, mass emigration, poverty and to top it all off a brutal civil war. This film does a great job to put you in the psych of the time and to top that off the cinematography, costumes, music and atmosphere are wonderful. The film is itself a bit of a conundrum, on one hand it leaves you thinking nonstop about the story and the premise, while on the other hand you feel cheated by its abruptness.Pádraic ó Súilleabháin (Colin Farrell) is just a nice man who struggles to deal with losing his friendship with Colm Doherty (Brendan Gleeson) and the further loss he endures. Colm, himself is in a fight against time and his age. The dark struggle of helplessness or despair is rife on the Island, but the story telling is done so well it comes across uplifting at times with light-hearted comedy sprinkled on top. Siobhán ní Súilleabháin (Kerry Condon) is a rock to Pádraic, but she is herself tied to the antics of the Island and Dominic Kearney (Barry Keoghan) must suffer with his own demons while he searches for love.Both leads Colin Farrell and Brendan Gleeson knock it out of the park, but the two shining stars for me were Barry Keoghan and the beautiful Kerry Condon. I thought the film was going to take a turn for the D'Unbelievables at one point when Pat Shortt who plays Jonjo Devine and Jon Kenny who plays Gerry pop up on the screen, but after a brief scare they turned out to be a good addition to the banter and gossip in the pub scenes.It's not perfect and lets you down in a few areas. Some of the dialogue feels out of place especially for the part of Ireland and the time period, which was a shame, as it transports you out of the screen and back into the cinema (this seems to be a modern trend with period film). The setting was also a bit too squeaky clean; brand new clean clothes, polished teeth, shoes galore, fresh faces (apart from Colin Farrell who did look like he spent years working in the elements) the poverty of the time could have been showcased a bit more.My wife and I both enjoyed this film immensely. Any fan of dark comedy, this film is a must see with a word of warning: I would be aware if you are going to see this movie and you are emotionally fragile, that it does tap into the dark side of your brain and leaves you in deep thought when it is finished.8/10.","25 December 2022","8/10",NA
"The Banshees of Inisherin (2022)","This is a tough one to review...","goshin34","5 years after his brilliant dark comedy ""Three Billboards, Outside Ebbing, Missouri"", Martin Mcdonagh directs another brilliant tale about Friendship, Ambition and Loneliness. The Banshees of Inisherin is the best a Mcdonagh movie has ever looked, every scene has a visual landscape setting and color tone is completely balanced.The movie revolves around 3 arcs and all the 3 have their perfect conclusions and intersect cleverly. It's one of the best writing you will ever see. Like 3 Billboards there is a perfect blend of humour and tragedy. The stories revolve around Colin Farrell coming to terms that his best friend doesn't want to do anything with him, his sister played by Kerry Cordon trying to find the ultimate purpose in her life and Dominic played by Barry Keoghan, who is living a worst life possible.Colin Farrell has been doing some great work over the last 20 years and this is his Eureka, Eureka moment. The Banshees of Inisherin is the best movie of the year so far and deserves both commercial and critical acclaim. Very rarely movies that satisfy everyone are made, this is one of them.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","Promises broken","neil-476","It's hard to tell if this is a wonderful dark comedy or a a Shakespearean tragedy. Served by a magistral group of actors and actress, ""Banshees"" takes you to stunning Irish landscapes and numbs you with its comfortable scenery, cute farm animals and lovely violin tunes in the good old pub... Until men display a classic story of pride and stubbornness.Like a dark children tale, the movie seems to be a metaphor of the stupidity of war and humanity's contradictions. Collin Farrell, Brendan Gleeson and a scene stealing Barry Keoghan are just wonderful at creating those flawed and unique men spiraling into their destiny. While Kerry Condon as the reasonable woman represents perfectly the fatality of this world.Martin McDonagh created a fantastic piece of filmmaking, a sadly very timely message that I would love to see adapted as a play.","26 October 2022","7/10",NA
"The Banshees of Inisherin (2022)","A thought-provoking story of helplessness","clauzy82","I sat down prepared for an outstanding movie, what I got was nothing close to what I was expecting.As my title states, the actors could not be faulted in any way, as I found them to be superb, having me hooked with their interactions. Colin Farrell with the most screen time simply shines, having me wish he were more prolific in projects. Brendan Gleeson also does a stellar job, as does Kerry Condon. Even the other minor characters were well written and very well acted by their respective actors. I can't think of a single actor who did a poor job, heck even the animals did a good job. Excellent cinematography as well.However, while the dialogue was extremely well written, the script itself was somewhat lacking. I kept waiting for the payoff during the movie that simply never came, making me wonder what I just watched.Go in for the acting and you will not be disappointed, however the overall story might let you down.","21 October 2022","8/10",NA
"The Banshees of Inisherin (2022)","Colin Farrell Deserves All The Awards In The World","varun-25071997","I gave it five stars: one each for the main actors and one for the location. It was marvelously acted. Brendan Gleeson, Kerry Condon and Colin Farrell were all outstanding, but I thought Barry Keoghan delivered the best performance.That said, other than the stunning scenery, it was deadly dull and dreary. Stupid really. An inexplicable turn on a friendship; never explained; and never resolved.It seemed more like a play to me than a film. A bunch of disconnected plot strands that leave you wondering why this film has received the good reviews it has received. Was it worth watching? The answer to that is as unresolved as the plot.","14 October 2022","10/10",NA
"The Banshees of Inisherin (2022)","A Shakespearean masterpiece","Couchkik20","As ""The Banchees of Inisherin"" (2022 release from Ireland; 114 min) opens, the Colin Farrell character, a guy named Padriac, stops by the Breandon Gleeson character, a guy named Colm who is Padriac's best friend. That is, until that moment. For reasons unknown, Colm wants nothing more to do with Padriac. ""I just don't like you anymore"" Colm offers. The calendar shows ""April 1, 1923"", and Padriac doesn't take this unexplained change of behavior by Colm very well... At this point we are 10 min into the movie.Couple of comments: this is the highly anticipated reunion of writer-director Martin McDonagh, and lead performers Farrell and Gleeson, 14 years after the now classic ""In Bruges"". I too was eager to see how this reunion would play out, but then something completely unexpected happened: I found the Colin Farrell character to be irritating and off-putting, to the point where it was almost too much to bear or see. Without spoiling anything, I will say that things are somewhat better in the movie's second hour. But I could never get into the proper flow of the movie, let alone rave about it as many others have done. I completely understand that my viewpoint is definitely in the minority. And that this film has been hailed critically (it's currently rated 97% Certified Fresh on Rotten Tomatoes). The most striking thing about the movie for me was the strong performance of Barry Keoghan (who starred in ""Dunkirk"" a few years back). This is a subjective opinion of course.""The Banchees of Inisherin"" premiered at this year's Venice Film Festival to universal acclaim, and opened in theaters a few weeks ago. The Sunday early evening screening where I saw this at my local art-house theater here in Cincinnati was attended okay (I counted about 15 people). If you are a fan of Martin McDonagh's earlier work of or Colin Farrell or Brendon Gleeson, I'd readily suggest you check this out, and draw your own conclusion.","15 December 2022","10/10",NA
